x1,y
1.331388810161183,-0.40794465178623796
0.018379849126694738,0.29543118877336383
-6.384658534502307e-5,-0.26140952482819557
0.20097880803736073,-0.3894907310605049
0.44958148917599977,0.368764974642545
1.6813343316910867,0.972025977447629
-0.37157864277577374,0.7114357207901776
0.8658958597679552,-0.676908531691879
-0.07741520828813821,-0.4443690092302859
0.5077534449957314,-0.6342588905245066
1.0402428480643626,-0.991299734916538
1.528754267795163,0.8489523795433342
-0.5133315171444137,0.8596313521265984
1.19187930421443,0.3660597880370915
2.628419386259298,-0.8696116381324828
-0.22575875360198772,0.08188785100355744
0.5265026549970548,0.6975274006836116
-0.30316469007457475,-0.779734761454165
-0.2739911610454293,0.34948889538645744
0.2184605292063523,-0.6812267135828733
-1.7084626427572023,0.7217531879432499
0.4892030894947803,-0.744221992790699
0.1205082618897043,-0.22628485225141048
-0.3838299347473275,0.5288297622464597
-0.07314742215145219,-0.7935552075505257
-0.09368838768562776,0.9291862868703902
1.3162570738241588,-0.5068046585656703
1.4319739160459208,0.6023194268345833
0.6436276108643331,-0.041779174003750086
0.11509520125044838,-0.9598376811482012
-0.32430384553195746,0.571977328043431
0.2468762040830978,0.42122157476842403
-1.3016855617807452,0.0883472478017211
-2.808311149714747,-0.752943629398942
0.22586935498784808,-0.2064671628177166
0.767545881482094,0.042037158738821745
0.9771548380840375,0.43377191154286265
-0.8601814827645871,-0.19376414828002453
0.7920150123221833,-0.9100403627380729
0.08880167191703651,-0.46525690890848637
-0.19070888359489455,0.6059966273605824
-0.9235892240339258,-0.032062700018286705
1.5546771300201603,0.6764600053429604
-0.9808832868961554,0.1458169068209827
-0.027822496416691843,0.11699129268527031
0.9146831480656326,-0.7585837738588452
0.2501284714997089,0.9946243944577873
0.16193267087449797,-0.5401482689194381
-0.7465067027628258,-0.448442991822958
-0.08949871792868296,0.6868227650411427
-1.1129710639360162,-0.8959847427904606
0.3191233063707866,0.48254246916621923
-1.2313638505091624,-0.8556301682256162
1.8255386025536902,-0.4745626151561737
-0.3614525008618072,0.9763105371966958
-0.7787715060066702,0.9138894453644753
-0.1244940841211145,0.8267847467213869
-1.4014107374104585,0.6660974933765829
-2.6155831895889112,-0.9598896154202521
0.40283462349351307,-0.2046024170704186
-0.28952371113930125,0.35141595965251327
-0.2124138282234785,0.2512443671002984
1.5373573208023061,-0.16033220011740923
-0.986607574830872,-0.09320439398288727
1.138560788209093,0.7897717035375535
0.2701231896305656,0.8245334457606077
0.46855781696830057,-0.3013404789380729
0.47499616546879353,0.8359466781839728
0.6716273090553908,0.014085867907851934
-0.3361644655992889,0.27718858141452074
0.43721959902377855,-0.3692989144474268
0.48352372943211164,-0.4534123707562685
1.9147335233797984,-0.39550251280888915
-0.44051758115821865,-0.03464156715199351
1.0086665103966,0.6864634803496301
0.34544197830175893,-0.18724709097296
0.6960106523133969,-0.5213198070414364
0.2996900566683094,-0.6154520749114454
-0.2067074586223824,-0.33009388437494636
-0.580050141374622,0.8658358752727509
-0.15027423105380855,0.5903262919746339
-0.46151679333382245,-0.5033708191476762
0.9492645489442697,0.15409184154123068
0.5555889896058835,-0.5970373908057809
-0.38290387144127763,0.40510260546579957
-0.9232609828388708,0.8341664974577725
0.046624788549521824,-0.7251430391333997
-0.549546392838309,0.018814462702721357
-1.0630012366459207,0.9481020369566977
1.4646634441407695,0.47351425886154175
-0.7977728808729846,0.9034813344478607
0.008614051142740279,0.09282215917482972
-1.6847058795386252,-0.8733479119837284
3.8485383831213484,0.5753998174332082
0.27278184122859506,0.7002016296610236
0.4155558839091867,0.15514136897400022
-0.29456237339048047,-0.7361523164436221
-0.32660466682753336,0.9123321380466223
-1.2747559780903475,0.3909331359900534
-0.13479604199567174,-0.8454501498490572
-2.691769671161283,-0.4930398431606591
-1.1669035511639863,0.056795168202370405
0.8758013295424727,-0.5534305470064282
-0.12247790831938046,-0.7143188542686403
